protocol_version,suite,instance,n,distance_type,segment,variant,engine_mode,run,seed,config_hash,best_length,bks,deviation_percent,ga_best_length,path_length_evaluations,distance_lookups,ga_path_evaluations,solver_path_evaluations,three_opt_path_evaluations,tour_constructions,two_opt_calls,two_opt_move_evaluations,two_opt_improvements,three_opt_calls,three_opt_candidate_evaluations,three_opt_improvements,local_search_evaluations,ga_generations,preprocessing_seconds,initialization_seconds,solver_seconds,local_search_seconds,total_seconds,switch_iteration,switch_reason
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,2,20460903,209b244a55c84f3f,675,675,0,,8401,92759260,0,8401,0,8400,900,3563001,7160,150,12986531,421,16549532,0,0.00451089999842225,0.0000313999989884906,54.2090966999967,42.1655424000273,54.213860200005,57,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,3,20460904,209b244a55c84f3f,675,675,0,,8401,87412912,0,8401,0,8400,900,2899524,5485,150,12537791,356,15437315,0,0.00372120000247378,0.0000204000025405549,52.3932816000015,40.0641648000237,52.3971996999971,51,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,4,20460905,209b244a55c84f3f,676,675,0.148148148148148,,8401,77816564,0,8401,0,8400,900,2410831,4268,150,11264195,300,13675026,0,0.00451849999808474,0.000029399998311419,48.1470050999997,35.8622515999959,48.1518109000026,50,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,5,20460906,209b244a55c84f3f,677,675,0.296296296296296,,8401,85750452,0,8401,0,8400,900,2892497,5406,150,12265399,359,15157896,0,0.00722479999967618,0.0000418999989051372,51.3425588000027,39.2035153999896,51.3501020999975,62,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,6,20460907,209b244a55c84f3f,675,675,0,,8401,99046858,0,8401,0,8400,900,3680382,7135,150,13956210,448,17636592,0,0.00383590000274125,0.0000180999995791353,56.056837600001,44.063072900004,56.0608733999979,48,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,7,20460908,209b244a55c84f3f,675,675,0,,8401,73274186,0,8401,0,8400,900,2070835,3485,150,10733796,227,12804631,0,0.00710160000016913,0.0000332999989041127,44.9071356999993,32.5469275999858,44.9146241000053,54,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,8,20460909,209b244a55c84f3f,675,675,0,,8401,84844074,0,8401,0,8400,900,2530493,4442,150,12355672,344,14886165,0,0.00379619999876013,0.0000271000026259571,49.3833908000015,37.5606520000001,49.3874081000031,48,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,9,20460910,209b244a55c84f3f,676,675,0.148148148148148,,8401,78981408,0,8401,0,8400,900,2470283,4143,150,11418701,275,13888984,0,0.00420750000193948,0.0000230000005103648,46.6457012999963,34.8861801999883,46.6501546,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,10,20460911,209b244a55c84f3f,675,675,0,,8401,76515248,0,8401,0,8400,900,2749747,4909,150,10821365,247,13571112,0,0.0038048999995226,0.0000207000048249029,48.1579668999984,35.8069633999767,48.1619842,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,11,20460912,209b244a55c84f3f,675,675,0,,8401,82790982,0,8401,0,8400,900,3216983,6232,150,11555830,308,14772813,0,0.00502400000550551,0.0000274999983957969,52.2786839999972,39.5259392000225,52.2839802999952,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,12,20460913,209b244a55c84f3f,675,675,0,,8401,84011338,0,8401,0,8400,900,3053178,5986,150,11868426,334,14921604,0,0.00369700000010198,0.000021699997887481,50.6797792999932,38.2504724000173,50.683677699999,52,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,13,20460914,209b244a55c84f3f,677,675,0.296296296296296,,8401,75040628,0,8401,0,8400,900,2720635,5015,150,10595003,249,13315638,0,0.00391159999708179,0.0000249999939114787,44.2678257000007,32.3880205001042,44.2719626000035,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,14,20460915,209b244a55c84f3f,675,675,0,,8401,97928734,0,8401,0,8400,900,3663501,7420,150,13781110,485,17444611,0,0.0071100999994087,0.000025500004994683,55.3591203999968,43.4961673000435,55.3665051000062,49,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,15,20460916,209b244a55c84f3f,677,675,0.296296296296296,,8401,85835254,0,8401,0,8400,900,2715711,4969,150,12397390,382,15113101,0,0.00365079999755835,0.0000198999987333082,49.8511378000039,38.0714056000579,49.8549770000027,53,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-rank,hybrid_v4_2,1,20460902,c2d5982340a1ff16,676,675,0.148148148148148,756,15001,79973244,6600,8401,0,8400,900,2357159,4170,150,11582423,274,13939582,43,0.00362200000381563,2.15132389999781,48.5417519999974,36.2309052000055,50.6968762999968,56,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-rank,hybrid_v4_2,2,20460903,c2d5982340a1ff16,676,675,0.148148148148148,736,15151,79718124,6750,8401,0,8400,900,1956641,3080,150,11805165,310,13761806,44,0.00604279999970458,2.21747250000044,48.108243900002,35.78029409999,50.3320365000036,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-rank,hybrid_v4_2,3,20460904,c2d5982340a1ff16,675,675,0,788,14551,91938710,6150,8401,0,8400,900,2867038,5264,150,13241998,425,16109036,40,0.00373799999943003,1.87264719999803,53.8639782000027,41.8175940999718,55.7405416999973,48,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-rank,hybrid_v4_2,4,20460905,c2d5982340a1ff16,676,675,0.148148148148148,784,11551,87966540,3150,8401,0,8400,900,3044465,5832,150,12496685,383,15541150,20,0.00365919999603648,0.951288700001896,51.4714736999958,39.3784938000827,52.4266061000017,49,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-rank,hybrid_v4_2,5,20460906,c2d5982340a1ff16,678,675,0.444444444444444,736,14101,68489100,5700,8401,0,8400,900,2346110,4020,150,9686265,187,12032375,37,0.00368439999874681,1.76374219999707,43.0749940000023,30.7499850999739,44.8426086999971,52,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-rank,hybrid_v4_2,6,20460907,c2d5982340a1ff16,676,675,0.148148148148148,787,12301,73570404,3900,8401,0,8400,900,2334857,4120,150,10561651,278,12896508,25,0.00375640000129351,1.18108850000135,44.2412511000002,32.3761872000323,45.4262873000043,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-rank,hybrid_v4_2,7,20460908,c2d5982340a1ff16,676,675,0.148148148148148,740,17551,105384472,9150,8401,0,8400,900,2799738,5176,150,15492825,497,18292563,60,0.00383689999580383,2.84532450000552,59.9923686999973,47.7312866999855,62.8417144999985,57,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-rank,hybrid_v4_2,8,20460909,c2d5982340a1ff16,675,675,0,763,13651,94094032,5250,8401,0,8400,900,2646366,4744,150,13758833,387,16405199,34,0.00380580000637565,1.6972842000032,52.5603808999949,40.8716628000329,54.261659799995,59,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-rank,hybrid_v4_2,9,20460910,c2d5982340a1ff16,677,675,0.296296296296296,747,14551,83873946,6150,8401,0,8400,900,2425859,4227,150,12191990,230,14617849,40,0.00371070000255713,1.95273319999978,50.6248218000037,38.0465529999274,52.581451900005,48,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-rank,hybrid_v4_2,10,20460911,c2d5982340a1ff16,676,675,0.148148148148148,775,13051,71724414,4650,8401,0,8400,900,2112563,3378,150,10393432,208,12505995,30,0.00766589999693679,1.52233919999708,45.8537378999972,33.3671767000051,47.3840711000012,52,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-rank,hybrid_v4_2,11,20460912,c2d5982340a1ff16,684,675,1.33333333333333,796,10801,77902652,2400,8401,0,8400,900,2050471,3326,150,11490783,278,13541254,15,0.00401500000589294,0.681988999996975,48.9621976999988,36.2085822000372,49.6484042999946,48,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-rank,hybrid_v4_2,12,20460913,c2d5982340a1ff16,677,675,0.296296296296296,750,16801,87618314,8400,8401,0,8400,900,2503219,4295,150,12738228,355,15241447,55,0.00389169999834849,2.49976120000065,52.2592063999982,39.8515638999452,54.7630647999977,51,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-rank,hybrid_v4_2,13,20460914,c2d5982340a1ff16,682,675,1.03703703703704,765,17851,113529482,9450,8401,0,8400,900,2473630,4578,150,17064232,547,19537862,62,0.00383560000045691,2.91348309999739,61.3418574000025,49.5302987000177,64.2593744999976,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-rank,hybrid_v4_2,14,20460915,c2d5982340a1ff16,676,675,0.148148148148148,766,14251,73150552,5850,8401,0,8400,900,2613102,4639,150,10283429,276,12896531,38,0.00377540000044974,1.83042320000095,44.2154425999979,32.4051766999837,46.0498219000001,53,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-rank,hybrid_v4_2,15,20460916,c2d5982340a1ff16,676,675,0.148148148148148,796,10801,75110234,2400,8401,0,8400,900,3152785,6185,150,10290504,254,13443289,15,0.00432679999357788,0.755559800003539,44.786840599998,33.058377000074,45.5469030000022,57,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,1,20460902,62510519189f2744,676,675,0.148148148148148,756,15001,79752958,6600,8401,0,8400,900,2523855,4506,150,11434578,286,13958433,43,0.00489530000049854,2.32217769999988,49.2780762999973,37.1499039999908,51.6053663999992,54,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,2,20460903,62510519189f2744,675,675,0,736,15151,94631994,6750,8401,0,8400,900,3812231,7717,150,13053750,428,16865981,44,0.00687589999870397,2.00471370000014,55.5393664000003,43.2321657999564,57.5512550999993,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,3,20460904,62510519189f2744,675,675,0,788,14551,77832226,6150,8401,0,8400,900,2668794,4749,150,11023080,267,13691874,40,0.00396230000478681,1.77719480000087,47.8743685000009,35.4428655999654,49.6557019999964,52,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,4,20460905,62510519189f2744,675,675,0,784,11551,84368636,3150,8401,0,8400,900,2983996,5569,150,11937347,369,14921343,20,0.00428800000372576,0.948939800000517,50.7861474000019,38.7938703999389,51.7396627999988,49,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,5,20460906,62510519189f2744,675,675,0,736,14101,95209782,5700,8401,0,8400,900,3529382,7245,150,13350864,388,16880246,37,0.00387249999766937,1.7169256000052,53.8981358999954,42.1103454000186,55.6191055000018,60,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,6,20460907,62510519189f2744,675,675,0,787,12301,78341118,3900,8401,0,8400,900,2628302,4699,150,11161140,269,13789442,25,0.00431260000186739,1.10249930000282,46.6353785999963,34.7868125000314,47.7423857000031,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,7,20460908,62510519189f2744,675,675,0,740,17551,94347114,9150,8401,0,8400,900,3738938,7794,150,13027132,415,16766070,60,0.00704740000219317,3.00236710000172,54.0299608999994,42.2069493000236,57.0396772999957,51,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,8,20460909,62510519189f2744,676,675,0.148148148148148,763,13651,113363030,5250,8401,0,8400,900,4421806,9102,150,15786706,639,20208512,34,0.00369640000280924,1.56310089999897,62.4908189000053,50.2696479000588,64.0577981999959,53,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,9,20460910,62510519189f2744,675,675,0,747,14551,79653602,6150,8401,0,8400,900,3100750,5921,150,11038672,236,14139422,40,0.00405039999895962,2.00504879999789,49.3646662000028,36.8335817999978,51.3739731000023,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,10,20460911,62510519189f2744,675,675,0,775,13051,66230984,4650,8401,0,8400,900,1867291,2885,150,9641375,151,11508666,30,0.00379239999892889,1.47620180000376,44.055763999997,31.217939799928,45.535993700003,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,11,20460912,62510519189f2744,680,675,0.740740740740741,796,10801,90523044,2400,8401,0,8400,900,3222254,6388,150,12812993,352,16035247,15,0.00504899999941699,0.675912100006826,54.1459908000033,41.9531918000139,54.8272300000026,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,12,20460913,62510519189f2744,675,675,0,750,16801,84907434,8400,8401,0,8400,900,2740529,5312,150,12128208,355,14868737,55,0.0038090000016382,2.48582780000288,49.0558860999954,37.2794617999971,51.5457176999989,63,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,13,20460914,62510519189f2744,676,675,0.148148148148148,765,17851,96366488,9450,8401,0,8400,900,3811462,7751,150,13311845,384,17123307,62,0.00375889999850187,2.86154830000305,53.6844349000021,41.7551313000149,56.5499114999984,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,14,20460915,62510519189f2744,675,675,0,766,14251,73398316,5850,8401,0,8400,900,2278605,3930,150,10547721,257,12826326,38,0.00385880000249017,1.70793579999736,44.5902529000014,32.7369485999952,46.3022265000036,51,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,15,20460916,62510519189f2744,677,675,0.296296296296296,796,10801,73228444,2400,8401,0,8400,900,2179200,3709,150,10625929,248,12805129,15,0.00430269999924349,0.70702230000461,43.784060799997,32.0845073999808,44.4955551000021,53,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,1,20460902,fdcd042d593ef3bc,676,675,0.148148148148148,756,15001,92140376,6600,8401,0,8400,900,3701326,7411,150,12714167,407,16415493,43,0.00665609999850858,2.34765860000334,53.972737600001,41.6750814999832,56.3273315000042,57,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,2,20460903,fdcd042d593ef3bc,675,675,0,736,15151,89059508,6750,8401,0,8400,900,3176332,6159,150,12548935,377,15725267,44,0.00527950000105193,2.27459180000005,51.4530599999998,39.1662963999843,53.7333476000058,58,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,3,20460904,fdcd042d593ef3bc,675,675,0,788,14551,93382712,6150,8401,0,8400,900,3803938,7742,150,12858065,424,16662003,40,0.00744020000274759,1.85021380000398,53.6554613000044,41.4753889999993,55.5133845000018,53,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,4,20460905,fdcd042d593ef3bc,676,675,0.148148148148148,784,11551,77881496,3150,8401,0,8400,900,2545756,4416,150,11148317,291,13694073,20,0.00390350000088802,0.97690049999801,47.0935222999979,34.6110630999465,48.0745177000063,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,5,20460906,fdcd042d593ef3bc,680,675,0.740740740740741,736,14101,75392466,5700,8401,0,8400,900,2452769,4262,150,10765720,234,13218489,37,0.00364470000204165,1.93028380000032,43.9412703000053,32.1291528999354,45.8753731000033,52,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,6,20460907,fdcd042d593ef3bc,676,675,0.148148148148148,787,12301,84318108,3900,8401,0,8400,900,2867996,5306,150,11997509,362,14865505,25,0.00372400000196649,1.08253279999917,47.8051104999977,36.3587936000549,48.8915514999971,49,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,7,20460908,fdcd042d593ef3bc,675,675,0,740,17551,105918132,9150,8401,0,8400,900,4191551,8674,150,14653893,546,18845444,60,0.00529320000350708,3.11469550000038,57.5772865000035,45.9302753000084,60.6974631999983,57,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,8,20460909,fdcd042d593ef3bc,675,675,0,763,13651,95185094,5250,8401,0,8400,900,3493912,6874,150,13375646,485,16869558,34,0.00389259999792557,1.53814290000446,53.9356628000023,41.9085208999968,55.4778814000019,56,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,9,20460910,fdcd042d593ef3bc,675,675,0,747,14551,74318010,6150,8401,0,8400,900,2248439,3754,150,10717614,230,12966053,40,0.00424159999965923,2.02450509999471,45.9847160999998,33.444862600023,48.0137372999961,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,10,20460911,fdcd042d593ef3bc,675,675,0,775,13051,80870630,4650,8401,0,8400,900,2417497,4479,150,11714512,320,14132009,30,0.00397999999404419,1.49323210000148,50.4149206000002,37.5472263999909,51.912353599997,52,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,11,20460912,fdcd042d593ef3bc,676,675,0.148148148148148,796,10801,105018274,2400,8401,0,8400,900,3872991,7960,150,14795040,498,18668031,15,0.00412639999558451,0.727204700000584,60.073246400003,47.8954852000243,60.8047957000017,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,12,20460913,fdcd042d593ef3bc,675,675,0,750,16801,85837270,8400,8401,0,8400,900,3593328,7107,150,11714648,320,15307976,55,0.004565499999444,2.59740089999832,48.3091151000044,36.7609595000322,50.9112779999996,55,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,13,20460914,fdcd042d593ef3bc,675,675,0,765,17851,80876508,9450,8401,0,8400,900,2995040,5487,150,11274463,277,14269503,62,0.00371490000543417,2.76491050000186,45.5255168000003,34.1962157999806,48.2943222999966,56,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,14,20460915,fdcd042d593ef3bc,675,675,0,766,14251,81713862,5850,8401,0,8400,900,2522744,4370,150,11770886,334,14293630,38,0.00413259999913862,1.70975419999741,46.0939789999975,34.5249790999296,47.8080473000009,53,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,15,20460916,fdcd042d593ef3bc,675,675,0,796,10801,67841940,2400,8401,0,8400,900,2208269,3659,150,9708799,156,11917068,15,0.00357599999551894,0.638261500003864,40.2548415999991,28.5750405999861,40.8968537999972,48,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,1,20360902,5bf7fdb7b4f06017,7013,7013,0,7275,7951,7789842,4200,3751,0,3750,450,220610,1210,150,1122080,95,1342690,27,0.00139660000422737,0.492456300002232,4.66324599999643,3.20379840007081,5.15762569999788,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,2,20360903,5bf7fdb7b4f06017,7013,7013,0,7564,11551,7322770,7800,3751,0,3750,450,144066,528,150,1082064,47,1226130,51,0.00137230000109412,0.824776499997824,4.55251809999754,3.00935179996304,5.37884340000164,47,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,3,20360904,5bf7fdb7b4f06017,7013,7013,0,7083,7951,7248172,4200,3751,0,3750,450,172593,766,150,1063813,33,1236406,27,0.00124750000395579,0.548890400001255,4.35749229999783,2.9318299999868,4.90778419999697,56,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,4,20360905,5bf7fdb7b4f06017,7013,7013,0,7197,8551,7294164,4800,3751,0,3750,450,170222,742,150,1070859,65,1241081,31,0.00155730000551557,0.522736800005077,4.42774690000078,2.94635810000909,4.95219609999913,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,5,20360906,5bf7fdb7b4f06017,7013,7013,0,7156,9151,7272854,5400,3751,0,3750,450,144256,490,150,1082418,38,1226674,35,0.00118400000064867,0.599426499997207,4.5118810999993,3.00550530002511,5.11267780000344,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,6,20360907,5bf7fdb7b4f06017,7013,7013,0,7259,9451,8172154,5700,3751,0,3750,450,223737,1291,150,1178214,138,1401951,37,0.0017054999989341,0.704933399996662,5.22099270000035,3.58287930001825,5.92782800000714,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,7,20360908,5bf7fdb7b4f06017,7013,7013,0,7572,12001,8433300,8250,3751,0,3750,450,219041,1267,150,1215519,158,1434560,54,0.00145429999975022,1.04880570000387,5.25530799999979,3.61713939999754,6.30574809999962,54,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,8,20360909,5bf7fdb7b4f06017,7013,7013,0,7909,6901,7137042,3150,3751,0,3750,450,148271,583,150,1065356,38,1213627,20,0.00215400000161026,0.38110289999895,5.01673320000555,3.32967479997023,5.40023990000191,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,9,20360910,5bf7fdb7b4f06017,7013,7013,0,7181,10951,7767116,7200,3751,0,3750,450,199663,983,150,1121257,99,1320920,47,0.00134350000007544,0.925193799994304,5.223104100005,3.58004390003043,6.14982109999983,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,10,20360911,5bf7fdb7b4f06017,7013,7013,0,7211,11701,8013684,7950,3751,0,3750,450,202727,1102,150,1157559,164,1360286,52,0.0013018000026932,1.03677229999448,5.26368489999732,3.65087829996628,6.3019329000017,55,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,11,20360912,5bf7fdb7b4f06017,7013,7013,0,7432,12751,7264428,9000,3751,0,3750,450,144329,531,150,1067765,48,1212094,59,0.00132640000083484,1.09899960000621,4.93562769999699,3.32559300004505,6.03616190000321,51,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,12,20360913,5bf7fdb7b4f06017,7013,7013,0,7083,7201,8229234,3450,3751,0,3750,450,186686,982,150,1220678,140,1407364,22,0.0013701999996556,0.388866300003428,5.56933130000107,3.87530829999741,5.9597400000057,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,13,20360914,5bf7fdb7b4f06017,7013,7013,0,7811,8401,8044866,4650,3751,0,3750,450,218771,1269,150,1164160,128,1382931,30,0.00195350000285544,0.579676100001961,5.6099938000043,3.83950229999027,6.19203650000418,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,14,20360915,5bf7fdb7b4f06017,7013,7013,0,7146,12001,8224462,8250,3751,0,3750,450,199584,1120,150,1193684,127,1393268,54,0.00134470000193687,1.0317381000059,5.29148669999995,3.69308780001302,6.3247493999952,54,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,15,20360916,5bf7fdb7b4f06017,7013,7013,0,7083,7651,8301292,3900,3751,0,3750,450,220644,1206,150,1208399,198,1429043,25,0.00130650000210153,0.472519599999941,5.57325869999477,3.90435689999867,6.04725440000038,52,entropy_trigger
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,1,20360902,61ba92a3430ed643,7013,7013,0,7275,7951,7789578,4200,3751,0,3750,450,220544,1208,150,1122080,95,1342624,27,0.00126489999820478,0.456108200000017,4.67622870000196,3.22326259998954,5.13381379999919,60,fixed_control
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,2,20360903,61ba92a3430ed643,7013,7013,0,7564,11551,7322982,7800,3751,0,3750,450,144119,528,150,1082064,47,1226183,51,0.00119059999997262,0.973866299995279,4.59825519999868,3.05342470006144,5.5734999999986,60,fixed_control
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,3,20360904,61ba92a3430ed643,7013,7013,0,7083,7951,7245900,4200,3751,0,3750,450,172025,763,150,1063813,33,1235838,27,0.0014796999967075,0.449340500003018,4.26231929999631,2.83262960003776,4.71332200000325,60,fixed_control
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,4,20360905,61ba92a3430ed643,7013,7013,0,7197,8551,7296788,4800,3751,0,3750,450,170878,749,150,1070859,65,1241737,31,0.00193610000133049,0.521335600002203,4.60191279999708,3.06874510001944,5.12534239999513,60,fixed_control
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,5,20360906,61ba92a3430ed643,7013,7013,0,7156,9151,7272638,5400,3751,0,3750,450,144202,488,150,1082418,38,1226620,35,0.00129379999998491,0.600013699993724,4.38812490000419,2.93760359998123,4.98959540000214,60,fixed_control
protocol-1.1,ablation,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,6,20360907,61ba92a3430ed643,7013,7013,0,7259,9451,8426820,5700,3751,0,3750,450,253472,1571,150,1200835,165,1454307,37,0.00185090000013588,0.686986900000193,5.46936429999914,3.85530139999901,6.15843990000576,60,fixed_control
